#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_007880.1",1420643,1421542,"+",,,"FTL_RS07645","WP_003016801.1",299,"ROK family protein"
"chromosome","NC_007880.1",1421620,1422879,"+",,,"FTL_RS07650","WP_003016802.1",419,"oligosaccharide flippase family protein"
"chromosome","NC_007880.1",1422883,1423083,"-",,,"FTL_RS07655","WP_003023908.1",66,"MULTISPECIES: hypothetical protein"
"chromosome","NC_007880.1",1423111,1423620,"-",,,"FTL_RS07660","WP_003016804.1",169,"hypothetical protein"
"chromosome","NC_007880.1",1423997,1425778,"+",,"cydD","FTL_RS07665","WP_003016805.1",593,"cysteine/glutathione ABC transporter permease/ATP-binding protein CydD"
"chromosome","NC_007880.1",1425775,1427424,"+",,"cydC","FTL_RS07670","WP_003016807.1",549,"cysteine/glutathione ABC transporter ATP-binding protein/permease CydC"
"chromosome","NC_007880.1",1427426,1428676,"-",,"dctA","FTL_RS07675","WP_003016811.1",416,"C4-dicarboxylate transporter DctA"
"chromosome","NC_007880.1",1428815,1429195,"-",,,"FTL_RS07680","WP_003016814.1",126,"RidA family protein"
"chromosome","NC_007880.1",1429195,1430739,"-",,,"FTL_RS07685","WP_003016817.1",514,"SulP family inorganic anion transporter"
"chromosome","NC_007880.1",1431708,1432928,"+",,,"FTL_RS07695","WP_003016819.1",406,"MFS transporter"
"chromosome","NC_007880.1",1432912,1434237,"-",,"dgt","FTL_RS07700","WP_003016820.1",441,"dNTP triphosphohydrolase"
"chromosome","NC_007880.1",1434341,1436566,"-",,"katG","FTL_RS07705","WP_003016823.1",741,"catalase/peroxidase HPI"
"chromosome","NC_007880.1",1437326,1438206,"-",,,"FTL_RS10575","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1438197,1438346,"+",,,"FTL_RS10580","WP_015083863.1",49,"hypothetical protein"
"chromosome","NC_007880.1",1440694,1442010,"-",,,"FTL_RS07730","WP_003016826.1",438,"MFS transporter"
"chromosome","NC_007880.1",1442117,1443151,"-",,,"FTL_RS07735","WP_003016829.1",344,"glycerophosphodiester phosphodiesterase"
"chromosome","NC_007880.1",1443414,1444256,"+",,,"FTL_RS07740","WP_076010803.1",280,"HlyD family efflux transporter periplasmic adaptor subunit"
"chromosome","NC_007880.1",1444253,1445185,"+",,,"FTL_RS07745","WP_003016834.1",310,"ABC transporter ATP-binding protein"
"chromosome","NC_007880.1",1447184,1447528,"-",,,"FTL_RS07760","WP_003016842.1",114,"5-carboxymethyl-2-hydroxymuconate Delta-isomerase"
"chromosome","NC_007880.1",1448536,1449165,"-",,"upp","FTL_RS07770","WP_010031150.1",209,"uracil phosphoribosyltransferase"
"chromosome","NC_007880.1",1449357,1451651,"-",,,"FTL_RS07775","WP_011457499.1",764,"fibronectin type III domain-containing protein"
"chromosome","NC_007880.1",1452185,1453381,"+",,,"FTL_RS07780","WP_003019392.1",398,"glycine C-acetyltransferase"
"chromosome","NC_007880.1",1453404,1454459,"+",,"tdh","FTL_RS07785","WP_003016849.1",351,"L-threonine 3-dehydrogenase"
"chromosome","NC_007880.1",1454461,1455723,"+",,,"FTL_RS07790","WP_003016852.1",420,"serine permease"
"chromosome","NC_007880.1",1455728,1456417,"-",,,"FTL_RS07795","WP_003016855.1",229,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"
"chromosome","NC_007880.1",1456407,1456697,"-",,,"FTL_RS07800","WP_003016858.1",96,"septum formation initiator family protein"
"chromosome","NC_007880.1",1456705,1458075,"-",,"eno","FTL_RS07805","WP_003016861.1",456,"phosphopyruvate hydratase"
"chromosome","NC_007880.1",1458184,1459437,"-",,,"FTL_RS07810","WP_003016862.1",417,"MULTISPECIES: MFS transporter"
"chromosome","NC_007880.1",1459525,1460289,"-",,,"FTL_RS07815","WP_011457500.1",254,"nicotinamide mononucleotide transporter"
"chromosome","NC_007880.1",1460402,1461037,"-",,,"FTL_RS07820","WP_003016865.1",211,"ROK family protein"
"chromosome","NC_007880.1",1461047,1462396,"-",,"rlmD","FTL_RS07825","WP_003016867.1",449,"23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD"
"chromosome","NC_007880.1",1462485,1463057,"-",,,"FTL_RS07830","WP_010031162.1",190,"hypothetical protein"
"chromosome","NC_007880.1",1463322,1463540,"-",,,"FTL_RS07840","WP_003016869.1",72,"DNA-directed RNA polymerase subunit omega"
"chromosome","NC_007880.1",1463533,1464198,"-",,"udk","FTL_RS07845","WP_003016871.1",221,"MULTISPECIES: uridine kinase"
"chromosome","NC_007880.1",1464209,1465036,"-",,"kdsA","FTL_RS07850","WP_010031164.1",275,"3-deoxy-8-phosphooctulonate synthase"
"chromosome","NC_007880.1",1465067,1465417,"-",,"erpA","FTL_RS07855","WP_003016875.1",116,"MULTISPECIES: iron-sulfur cluster insertion protein ErpA"
"chromosome","NC_007880.1",1465423,1467504,"-",,"pnp","FTL_RS07860","WP_003016880.1",693,"polyribonucleotide nucleotidyltransferase"
"chromosome","NC_007880.1",1467561,1467827,"-",,"rpsO","FTL_RS07865","WP_003016883.1",88,"30S ribosomal protein S15"
"chromosome","NC_007880.1",1467933,1469627,"-",,,"FTL_RS07870","WP_003016888.1",564,"penicillin-binding protein 2"
"chromosome","NC_007880.1",1469620,1469970,"-",,"ftsL","FTL_RS07875","WP_003016891.1",116,"cell division protein FtsL"
"chromosome","NC_007880.1",1469967,1470884,"-",,"rsmH","FTL_RS07880","WP_003016893.1",305,"16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH"
"chromosome","NC_007880.1",1470890,1472989,"-",,,"FTL_RS07885","WP_011457501.1",699,"AMP-binding protein"
"chromosome","NC_007880.1",1473082,1473906,"+",,"mutM","FTL_RS07890","WP_003016895.1",274,"bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase"
"chromosome","NC_007880.1",1473977,1474857,"+",,,"FTL_RS10585","WP_011457326.1",293,"IS630 family transposase"
"chromosome","NC_007880.1",1474865,1475404,"-",,"pdxT","FTL_RS07905","WP_003016897.1",179,"pyridoxal 5\\'-phosphate synthase glutaminase subunit PdxT"
"chromosome","NC_007880.1",1475407,1476270,"-",,"pdxS","FTL_RS07910","WP_003016899.1",287,"pyridoxal 5\\'-phosphate synthase lyase subunit PdxS"
"chromosome","NC_007880.1",1476400,1478811,"-",,"gyrB","FTL_RS07915","WP_010032542.1",803,"DNA topoisomerase (ATP-hydrolyzing) subunit B"
"chromosome","NC_007880.1",1478993,1479793,"+",,,"FTL_RS07920","WP_003016902.1",266,"hypothetical protein"
"chromosome","NC_007880.1",1479827,1480810,"+",,"dusA","FTL_RS07925","WP_003019427.1",327,"tRNA dihydrouridine(20/20a) synthase DusA"
"chromosome","NC_007880.1",1480817,1481584,"-",,,"FTL_RS07930","WP_003016904.1",255,"thioredoxin domain-containing protein"
"chromosome","NC_007880.1",1482252,1482566,"+",,,"FTL_RS07940","WP_003016907.1",104,"hypothetical protein"
"chromosome","NC_007880.1",1482574,1484487,"-",,,"FTL_RS07945","WP_011457502.1",637,"TIGR03546 family protein"
"chromosome","NC_007880.1",1484657,1485820,"+",,"sucC","FTL_RS07950","WP_003016913.1",387,"ADP-forming succinate--CoA ligase subunit beta"
"chromosome","NC_007880.1",1485852,1486724,"+",,"sucD","FTL_RS07955","WP_003016915.1",290,"succinate--CoA ligase subunit alpha"
"chromosome","NC_007880.1",1486834,1487259,"+",,,"FTL_RS07960","WP_003016917.1",141,"hypothetical protein"
"chromosome","NC_007880.1",1487643,1488683,"+",,,"FTL_RS07965","WP_003016919.1",346,"AI-2E family transporter"
"chromosome","NC_007880.1",1494231,1494953,"+",,,"FTL_RS07995","WP_003016924.1",240,"copper homeostasis protein CutC"
"chromosome","NC_007880.1",1494968,1496134,"-",,,"FTL_RS08000","WP_003016925.1",388,"MFS transporter"
"chromosome","NC_007880.1",1496245,1497165,"+",,,"FTL_RS08005","WP_003016927.1",306,"LysR family transcriptional regulator"
"chromosome","NC_007880.1",1497193,1497867,"+",,,"FTL_RS08010","WP_003016929.1",224,"HAD-IA family hydrolase"
"chromosome","NC_007880.1",1497910,1499127,"+",,,"FTL_RS08015","WP_003016931.1",405,"phospholipase D"
"chromosome","NC_007880.1",1499219,1500169,"+",,"trxB","FTL_RS08020","WP_003019437.1",316,"thioredoxin-disulfide reductase"
"chromosome","NC_007880.1",1502373,1503209,"-",,,"FTL_RS08035","WP_003016939.1",278,"MFS transporter"
"chromosome","NC_007880.1",1503393,1505195,"-",,"mutL","FTL_RS08040","WP_003016941.1",600,"DNA mismatch repair endonuclease MutL"
"chromosome","NC_007880.1",1505934,1506653,"-",,,"FTL_RS08050","WP_010032392.1",239,"DUF2147 domain-containing protein"
"chromosome","NC_007880.1",1506807,1507694,"+",,"rsgA","FTL_RS08055","WP_003016946.1",295,"ribosome small subunit-dependent GTPase A"
"chromosome","NC_007880.1",1507913,1508728,"+",,,"FTL_RS08060","WP_010032391.1",271,"DUF3281 family protein"
"chromosome","NC_007880.1",1508981,1510162,"-",,,"FTL_RS08065","WP_003016949.1",393,"polyamine ABC transporter substrate-binding protein"
"chromosome","NC_007880.1",1510246,1511655,"+",,,"FTL_RS08070","WP_003016951.1",469,"amino acid permease"
"chromosome","NC_007880.1",1511757,1512863,"+",,,"FTL_RS08075","WP_003016952.1",368,"AI-2E family transporter"
"chromosome","NC_007880.1",1512857,1514599,"+",,"recJ","FTL_RS08080","WP_003016954.1",580,"single-stranded-DNA-specific exonuclease RecJ"
"chromosome","NC_007880.1",1514596,1515378,"+",,,"FTL_RS08085","WP_003016957.1",260,"biotin-"
"chromosome","NC_007880.1",1515375,1516298,"+",,"genX","FTL_RS08090","WP_003016960.1",307,"EF-P lysine aminoacylase GenX"
"chromosome","NC_007880.1",1518304,1518984,"-",,,"FTL_RS08105","WP_003016967.1",226,"helix-turn-helix domain-containing protein"
"chromosome","NC_007880.1",1519078,1520433,"-",,"accC","FTL_RS08110","WP_003016968.1",451,"acetyl-CoA carboxylase biotin carboxylase subunit"
"chromosome","NC_007880.1",1520498,1520971,"-",,"accB","FTL_RS08115","WP_003016970.1",157,"acetyl-CoA carboxylase biotin carboxyl carrier protein"
"chromosome","NC_007880.1",1520976,1521413,"-",,"aroQ","FTL_RS08120","WP_003016972.1",145,"type II 3-dehydroquinate dehydratase"
"chromosome","NC_007880.1",1521417,1522244,"-",,,"FTL_RS08125","WP_003016975.1",275,"symmetrical bis(5\\'-nucleosyl)-tetraphosphatase"
"chromosome","NC_007880.1",1522256,1523044,"-",,"rsmA","FTL_RS08130","WP_003016977.1",262,"16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA"
"chromosome","NC_007880.1",1523046,1524455,"-",,,"FTL_RS08135","WP_010031660.1",469,"SurA N-terminal domain-containing protein"
"chromosome","NC_007880.1",1524455,1527061,"-",,,"FTL_RS08140","WP_003016981.1",868,"LPS-assembly protein LptD"
"chromosome","NC_007880.1",1527187,1528932,"+",,"argS","FTL_RS08145","WP_010031328.1",581,"arginine--tRNA ligase"
"chromosome","NC_007880.1",1528984,1529370,"-",,,"FTL_RS08150","WP_003016984.1",128,"hypothetical protein"
"chromosome","NC_007880.1",1529789,1530814,"-",,,"FTL_RS08155","WP_086936362.1",341,"asparaginase"
"chromosome","NC_007880.1",1530970,1531437,"-",,,"FTL_RS08160","WP_003016987.1",155,"tRNA (cytidine(34)-2\\'-O)-methyltransferase"
"chromosome","NC_007880.1",1531440,1532414,"-",,"hemB","FTL_RS08165","WP_003016988.1",324,"porphobilinogen synthase, partial"
"chromosome","NC_007880.1",1532422,1532700,"-",,"yhbY","FTL_RS08170","WP_003016990.1",92,"MULTISPECIES: ribosome assembly RNA-binding protein YhbY"
"chromosome","NC_007880.1",1532711,1533622,"-",,,"FTL_RS08175","WP_003016993.1",303,"DNA polymerase III subunit delta\\'"
"chromosome","NC_007880.1",1533630,1534646,"-",,"sohB","FTL_RS08180","WP_010031325.1",338,"protease SohB"
"chromosome","NC_007880.1",1534658,1535287,"-",,,"FTL_RS08185","WP_003019455.1",209,"glutathione S-transferase N-terminal domain-containing protein"
"chromosome","NC_007880.1",1535376,1535690,"+",,,"FTL_RS08190","WP_003019457.1",104,"TusE/DsrC/DsvC family sulfur relay protein"
"chromosome","NC_007880.1",1535711,1535974,"+",,,"FTL_RS08195","WP_010031324.1",87,"oxidative damage protection protein"
"chromosome","NC_007880.1",1536066,1537826,"+",,,"FTL_RS08200","WP_003016998.1",586,"glycosyltransferase family 39 protein"
"chromosome","NC_007880.1",1538111,1538991,"-",,,"FTL_RS10605","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1539150,1540106,"-",,,"FTL_RS08215","WP_080502287.1",318,"glycosyltransferase family 2 protein"
"chromosome","NC_007880.1",1540205,1541011,"+",,,"FTL_RS08220","WP_003017004.1",268,"ChbG/HpnK family deacetylase"
"chromosome","NC_007880.1",1541019,1542224,"-",,"ftsW","FTL_RS08225","WP_003017008.1",401,"putative lipid II flippase FtsW"
"chromosome","NC_007880.1",1542234,1543484,"-",,"murD","FTL_RS08230","WP_003017010.1",416,"UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase"
"chromosome","NC_007880.1",1543484,1544581,"-",,,"FTL_RS08235","WP_003017012.1",365,"phospho-N-acetylmuramoyl-pentapeptide-transferase"
"chromosome","NC_007880.1",1544656,1546242,"-",,,"FTL_RS08240","WP_011457511.1",528,"phosphoenolpyruvate carboxykinase (ATP)"
"chromosome","NC_007880.1",1546393,1548039,"+",,,"FTL_RS08245","WP_003017016.1",548,"glutamine--tRNA ligase/YqeY domain fusion protein"
"chromosome","NC_007880.1",1549544,1550017,"-",,,"FTL_RS08255","WP_003017020.1",157,"hypothetical protein"
"chromosome","NC_007880.1",1550089,1551930,"-",,,"FTL_RS08260","WP_003017021.1",613,"ATP-binding cassette domain-containing protein"
"chromosome","NC_007880.1",1551964,1553190,"-",,,"FTL_RS08265","WP_003017024.1",408,"MFS transporter"
"chromosome","NC_007880.1",1553273,1554316,"-",,,"FTL_RS08270","WP_003017025.1",347,"FUSC family protein"
"chromosome","NC_007880.1",1554588,1555781,"+",,,"FTL_RS08275","WP_003017028.1",397,"multidrug effflux MFS transporter"
"chromosome","NC_007880.1",1555811,1556455,"+",,,"FTL_RS08280","WP_003017031.1",214,"DUF1275 domain-containing protein"
"chromosome","NC_007880.1",1556471,1556662,"-",,,"FTL_RS08285","WP_011457514.1",63,"rRNA methyltransferase"
"chromosome","NC_007880.1",1556653,1557533,"+",,,"FTL_RS10610","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1560132,1561012,"-",,,"FTL_RS10620","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1561074,1562108,"-",,,"FTL_RS08315","WP_003017041.1",344,"hypothetical protein"
"chromosome","NC_007880.1",1562127,1562375,"-",,,"FTL_RS08320","WP_011457515.1",82,"hypothetical protein"
"chromosome","NC_007880.1",1562442,1563167,"-",,,"FTL_RS08325","WP_003017044.1",241,"hypothetical protein"
"chromosome","NC_007880.1",1563348,1564340,"-",,,"FTL_RS08330","WP_003017047.1",330,"LysR family transcriptional regulator"
"chromosome","NC_007880.1",1564878,1566992,"+",,,"FTL_RS08335","WP_003017051.1",704,"hypothetical protein"
"chromosome","NC_007880.1",1566967,1567161,"+",,,"FTL_RS10975","WP_003022511.1",64,"hypothetical protein"
"chromosome","NC_007880.1",1568349,1569368,"-",,,"FTL_RS08345","WP_010031690.1",339,"VacJ family lipoprotein"
"chromosome","NC_007880.1",1569510,1570205,"+",,"ubiG","FTL_RS08350","WP_003017055.1",231,"bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG"
"chromosome","NC_007880.1",1570208,1570951,"+",,,"FTL_RS08355","WP_010031687.1",247,"hypothetical protein"
"chromosome","NC_007880.1",1570948,1571184,"+",,,"FTL_RS08360","WP_003017058.1",78,"hypothetical protein"
"chromosome","NC_007880.1",1571317,1572819,"+",,,"FTL_RS08365","WP_003017060.1",500,"APC family permease"
"chromosome","NC_007880.1",1572832,1573113,"+",,,"FTL_RS08370","WP_003017061.1",93,"DUF4282 domain-containing protein"
"chromosome","NC_007880.1",1573127,1573291,"-",,,"FTL_RS08375","WP_015083874.1",54,"hypothetical protein"
"chromosome","NC_007880.1",1573357,1574237,"+",,,"FTL_RS10625","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1574234,1575742,"-",,"glpK","FTL_RS08390","WP_003017064.1",502,"glycerol kinase GlpK"
"chromosome","NC_007880.1",1575811,1577022,"-",,,"FTL_RS08395","WP_010031864.1",403,"MFS transporter"
"chromosome","NC_007880.1",1577182,1577793,"-",,,"FTL_RS08400","WP_003017066.1",203,"hypothetical protein"
"chromosome","NC_007880.1",1577927,1579129,"+",,,"FTL_RS08405","WP_003017068.1",400,"MFS transporter"
"chromosome","NC_007880.1",1580965,1581594,"-",,,"FTL_RS08420","WP_003017072.1",209,"ABC transporter permease subunit"
"chromosome","NC_007880.1",1581633,1581902,"-",,,"FTL_RS10980","WP_032730883.1",89,"peptide ABC transporter permease"
"chromosome","NC_007880.1",1584551,1586773,"-",,,"FTL_RS08440","WP_003017075.1",740,"exodeoxyribonuclease V subunit gamma"
"chromosome","NC_007880.1",1586864,1587859,"-",,"ftsY","FTL_RS08445","WP_010031750.1",331,"signal recognition particle-docking protein FtsY"
"chromosome","NC_007880.1",1587892,1589208,"-",,,"FTL_RS08450","WP_003017080.1",438,"LysM peptidoglycan-binding domain-containing protein"
"chromosome","NC_007880.1",1589283,1590860,"-",,,"FTL_RS08455","WP_003017082.1",525,"peptide chain release factor 3"
"chromosome","NC_007880.1",1590922,1591551,"-",,,"FTL_RS08460","WP_003017083.1",209,"dTMP kinase"
"chromosome","NC_007880.1",1591564,1592766,"-",,,"FTL_RS08465","WP_003017087.1",400,"nucleoside permease"
"chromosome","NC_007880.1",1592785,1593984,"-",,,"FTL_RS08470","WP_003017090.1",399,"nucleoside permease"
"chromosome","NC_007880.1",1593974,1594735,"-",,"deoC","FTL_RS08475","WP_003017093.1",253,"deoxyribose-phosphate aldolase"
"chromosome","NC_007880.1",1594698,1595942,"-",,,"FTL_RS08480","WP_003017098.1",414,"phosphopentomutase"
"chromosome","NC_007880.1",1595947,1596711,"-",,,"FTL_RS08485","WP_003017101.1",254,"type III pantothenate kinase"
"chromosome","NC_007880.1",1596731,1599424,"-",,"polA","FTL_RS08490","WP_003017104.1",897,"DNA polymerase I"
"chromosome","NC_007880.1",1599520,1600488,"-",,,"FTL_RS08495","WP_003017106.1",322,"tetraacyldisaccharide 4\\'-kinase"
"chromosome","NC_007880.1",1600494,1602323,"-",,"msbA","FTL_RS08500","WP_003017108.1",609,"lipid A export permease/ATP-binding protein MsbA"
"chromosome","NC_007880.1",1602428,1603510,"+",,,"FTL_RS08505","WP_003017110.1",360,"CCA tRNA nucleotidyltransferase"
"chromosome","NC_007880.1",1603550,1604041,"+",,,"FTL_RS08510","WP_003017112.1",163,"MULTISPECIES: disulfide bond formation protein B"
"chromosome","NC_007880.1",1604054,1605427,"+",,,"FTL_RS08515","WP_010031753.1",457,"efflux RND transporter periplasmic adaptor subunit"
"chromosome","NC_007880.1",1605427,1608540,"+",,,"FTL_RS08520","WP_011457517.1",1037,"efflux RND transporter permease subunit"
"chromosome","NC_007880.1",1608672,1609952,"+",,,"FTL_RS08525","WP_003017116.1",426,"MFS transporter"
"chromosome","NC_007880.1",1610197,1610778,"+",,,"FTL_RS08530","WP_003017118.1",193,"transposase"
"chromosome","NC_007880.1",1612224,1613237,"-",,,"FTL_RS08540","WP_003017123.1",337,"LD-carboxypeptidase"
"chromosome","NC_007880.1",1614803,1615683,"+",,,"FTL_RS10645","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1615756,1615986,"+",,,"FTL_RS08565","WP_024533575.1",76,"hypothetical protein"
"chromosome","NC_007880.1",1616054,1617448,"+",,,"FTL_RS08570","WP_003017134.1",464,"cysteine--tRNA ligase"
"chromosome","NC_007880.1",1617452,1618396,"+",,"prmB","FTL_RS08575","WP_003017136.1",314,"50S ribosomal protein L3 N(5)-glutamine methyltransferase"
"chromosome","NC_007880.1",1618452,1619639,"+",,,"FTL_RS08580","WP_003017138.1",395,"MFS transporter"
"chromosome","NC_007880.1",1619653,1620144,"+",,,"FTL_RS08585","WP_003017140.1",163,"GNAT family N-acetyltransferase"
"chromosome","NC_007880.1",1620290,1621170,"+",,,"FTL_RS10650","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1621483,1622334,"-",,,"FTL_RS08600","WP_003017143.1",283,"hypothetical protein"
"chromosome","NC_007880.1",1622338,1623267,"-",,,"FTL_RS08605","WP_003017145.1",309,"hypothetical protein"
"chromosome","NC_007880.1",1624106,1624579,"-",,,"FTL_RS08620","WP_003017148.1",157,"hypothetical protein"
"chromosome","NC_007880.1",1625974,1626777,"-",,,"FTL_RS08630","WP_003017150.1",267,"prepilin-type N-terminal cleavage/methylation domain-containing protein"
"chromosome","NC_007880.1",1626761,1627108,"-",,,"FTL_RS08635","WP_003017151.1",115,"hypothetical protein"
"chromosome","NC_007880.1",1628490,1630169,"-",,,"FTL_RS08645","WP_011648773.1",559,"glycosyltransferase family 2 protein"
"chromosome","NC_007880.1",1630240,1631706,"-",,"putP","FTL_RS08650","WP_003017152.1",488,"sodium/proline symporter PutP"
"chromosome","NC_007880.1",1632013,1632999,"-",,"glpX","FTL_RS08655","WP_003017153.1",328,"class II fructose-bisphosphatase"
"chromosome","NC_007880.1",1633019,1633657,"-",,,"FTL_RS08660","WP_003017154.1",212,"alpha/beta hydrolase"
"chromosome","NC_007880.1",1633666,1635120,"-",,,"FTL_RS08665","WP_003017155.1",484,"amino acid permease"
"chromosome","NC_007880.1",1635367,1636035,"-",,,"FTL_RS08670","WP_003017156.1",222,"phosphatase PAP2 family protein"
"chromosome","NC_007880.1",1636157,1638658,"+",,,"FTL_RS08675","WP_003017158.1",833,"DNA translocase FtsK"
"chromosome","NC_007880.1",1638659,1639276,"+",,"lolA","FTL_RS08680","WP_003017161.1",205,"outer membrane lipoprotein chaperone LolA"
"chromosome","NC_007880.1",1639670,1639873,"-",,,"FTL_RS08685","WP_003017162.1",67,"hypothetical protein"
"chromosome","NC_007880.1",1639985,1641439,"+",,,"FTL_RS08690","WP_003017163.1",484,"potassium transporter"
"chromosome","NC_007880.1",1641454,1641999,"-",,,"FTL_RS08695","WP_003017164.1",181,"hypothetical protein"
"chromosome","NC_007880.1",1642022,1642723,"-",,,"FTL_RS08700","WP_003017165.1",233,"activator of osmoprotectant transporter prop"
"chromosome","NC_007880.1",1644403,1645283,"+",,,"FTL_RS10655","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1645403,1647037,"-",,"groL","FTL_RS08730","WP_003017167.1",544,"chaperonin GroEL"
"chromosome","NC_007880.1",1647075,1647362,"-",,,"FTL_RS08735","WP_003017172.1",95,"co-chaperone GroES"
"chromosome","NC_007880.1",1647605,1648039,"+",,,"FTL_RS08740","WP_003019572.1",144,"PACE efflux transporter"
"chromosome","NC_007880.1",1648680,1649444,"+",,"yaaA","FTL_RS08750","WP_015083879.1",254,"peroxide stress protein YaaA"
"chromosome","NC_007880.1",1649495,1650375,"-",,,"FTL_RS10660","WP_011457329.1",293,"MULTISPECIES: IS630 family transposase"
"chromosome","NC_007880.1",1650405,1650866,"+",,"rlmH","FTL_RS08765","WP_042520377.1",153,"23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH"
"chromosome","NC_007880.1",1650857,1651711,"-",,"prmC","FTL_RS08770","WP_003017176.1",284,"peptide chain release factor N(5)-glutamine methyltransferase"
"chromosome","NC_007880.1",1651704,1652789,"-",,"prfA","FTL_RS08775","WP_003017177.1",361,"peptide chain release factor 1"
"chromosome","NC_007880.1",1652790,1654034,"-",,,"FTL_RS08780","WP_003019581.1",414,"glutamyl-tRNA reductase"
"chromosome","NC_007880.1",1654214,1654852,"+",,,"FTL_RS08785","WP_003017182.1",212,"tetratricopeptide repeat protein"
"chromosome","NC_007880.1",1654855,1656225,"+",,"bamB","FTL_RS08790","WP_003017185.1",456,"outer membrane protein assembly factor BamB"
"chromosome","NC_007880.1",1656225,1657406,"+",,,"FTL_RS08795","WP_003017188.1",393,"multidrug effflux MFS transporter"
"chromosome","NC_007880.1",1657496,1659379,"+",,"parE","FTL_RS08800","WP_010032739.1",627,"DNA topoisomerase IV subunit B"
"chromosome","NC_007880.1",1659427,1659951,"-",,"ampD","FTL_RS08805","WP_003017191.1",174,"1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD"
"chromosome","NC_007880.1",1660025,1660651,"+",,,"FTL_RS08810","WP_003017194.1",208,"phosphatase PAP2 family protein"
"chromosome","NC_007880.1",1660661,1661128,"-",,,"FTL_RS08815","WP_003017197.1",155,"RNA pyrophosphohydrolase"
"chromosome","NC_007880.1",1662932,1663816,"+",,,"FTL_RS08835","WP_003017200.1",294,"DMT family transporter"
"chromosome","NC_007880.1",1663813,1664397,"-",,,"FTL_RS08840","WP_003017204.1",194,"acid phosphatase"
"chromosome","NC_007880.1",1664402,1665247,"-",,,"FTL_RS08845","WP_010032731.1",281,"isopenicillin N synthase family oxygenase"
"chromosome","NC_007880.1",1665370,1666248,"-",,"xerD","FTL_RS08850","WP_003017208.1",292,"site-specific tyrosine recombinase XerD"
"chromosome","NC_007880.1",1666414,1666761,"-",,"rplS","FTL_RS08855","WP_003017210.1",115,"50S ribosomal protein L19"
"chromosome","NC_007880.1",1666761,1667519,"-",,"trmD","FTL_RS08860","WP_003024826.1",252,"tRNA (guanosine(37)-N1)-methyltransferase TrmD"
"chromosome","NC_007880.1",1667922,1668431,"-",,"rimM","FTL_RS08865","WP_003017214.1",169,"16S rRNA processing protein RimM"
"chromosome","NC_007880.1",1668474,1668722,"-",,"rpsP","FTL_RS08870","WP_003017217.1",82,"30S ribosomal protein S16"
"chromosome","NC_007880.1",1669016,1670176,"+",,,"FTL_RS08875","WP_003017219.1",386,"MULTISPECIES: methionine adenosyltransferase"
"chromosome","NC_007880.1",1670388,1671554,"-",,,"FTL_RS08880","WP_003017220.1",388,"fatty acid desaturase"
"chromosome","NC_007880.1",1671668,1672678,"-",,"tsaD","FTL_RS08885","WP_003017221.1",336,"tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD"
"chromosome","NC_007880.1",1672678,1672914,"-",,,"FTL_RS08890","WP_003017223.1",78,"LapA family protein"
"chromosome","NC_007880.1",1673017,1677270,"-",,"rpoC","FTL_RS08895","WP_003017226.1",1417,"DNA-directed RNA polymerase subunit beta\\'"
"chromosome","NC_007880.1",1677332,1681408,"-",,"rpoB","FTL_RS08900","WP_011457525.1",1358,"DNA-directed RNA polymerase subunit beta"
"chromosome","NC_007880.1",1681562,1681939,"-",,"rplL","FTL_RS08905","WP_003017229.1",125,"50S ribosomal protein L7/L12"
"chromosome","NC_007880.1",1682001,1682519,"-",,"rplJ","FTL_RS08910","WP_003017231.1",172,"50S ribosomal protein L10"
"chromosome","NC_007880.1",1682689,1683384,"-",,"rplA","FTL_RS08915","WP_015083957.1",231,"50S ribosomal protein L1"
"chromosome","NC_007880.1",1683387,1683821,"-",,"rplK","FTL_RS08920","WP_010032706.1",144,"50S ribosomal protein L11"
